2018-02-02,2018-02-09,2018-02-16,2018-02-23,2018-03-02,2018-03-09,2018-03-16,2018-03-23,2018-03-30,2018-04-06,2018-04-13,2018-04-20,2018-04-27,2018-05-04,2018-05-11,2018-05-18,2018-05-25,2018-06-01,2018-06-08,2018-06-15,2018-06-22,2018-06-29,2018-07-06,2018-07-13,2018-07-23,2018-07-30,2018-08-06,2018-08-13,2018-08-20,2018-08-27,2018-09-03,2018-09-10,2018-09-17,2018-09-24,2018-10-01,2018-10-08,2018-10-15,2018-10-22,2018-10-29,2018-11-05,2018-11-12,2018-11-19,2018-11-26,2018-12-03,2018-12-10,2018-12-14,2018-12-21,2018-12-28,2019-01-04,2019-01-11,2019-01-18,2019-01-25,2019-02-01,2019-02-08,2019-02-20,2019-02-27,2019-03-06,2019-03-13,2019-03-20,2019-03-27,2019-04-03,2019-04-10,2019-04-22,2019-04-29,2019-05-06,2019-05-13,2019-05-20,2019-05-27,2019-06-03,2019-06-10,2019-06-14,2019-06-21,2019-06-28,2019-07-05,2019-07-12,2019-07-19,2019-07-26,2019-08-02,2019-08-09,2019-08-16,2019-08-23,2019-08-30,2019-09-06,2019-09-13,2019-09-20,2019-09-27,2019-10-04,2019-10-11,2019-10-18,2019-10-25,2019-11-01,2019-11-08,2019-11-15,2019-11-22,2019-11-29,2019-12-06,2019-12-13,2019-12-20,2019-12-27,2020-01-03,2020-01-10,2020-01-17,2020-01-24,2020-01-31,2020-02-07,2020-02-14,2020-02-21,2020-02-28,2020-03-06,2020-03-13,2020-03-20,2020-03-27,2020-04-03,2020-04-10,2020-04-17,2020-04-24,2020-05-01,2020-05-08,2020-05-15,2020-05-22,2020-05-29,2020-06-05,2020-06-12,2020-06-19,2020-06-26,2020-07-03,2020-07-10,2020-07-17,2020-07-24,2020-07-31,2020-08-07,2020-08-14,2020-08-21,2020-08-28,2020-09-04,2020-09-11,2020-09-18,2020-09-25,2020-10-02,2020-10-09,2020-10-16,2020-10-23,2020-10-30,2020-11-06,2020-11-13,2020-11-20,2020-11-27,2020-12-04,2020-12-11,2020-12-18,2020-12-25,2021-01-01,2021-01-08,2021-01-15,2021-01-22,2021-02-02,2021-02-09,2021-02-16,2021-02-23,2021-03-02,2021-03-09,2021-03-16,2021-03-23,2021-03-30,2021-04-06,2021-04-13,2021-04-20,2021-04-27,2021-05-04,2021-05-11,2021-05-18,2021-05-25,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-02,2021-07-09,2021-07-16,2021-07-23,2021-07-30,2021-08-06,2021-08-13,2021-08-20,2021-08-27,2021-09-03,2021-09-10,2021-09-17,2021-09-24,2021-10-01,2021-10-08,2021-10-15,2021-10-22,2021-10-29,2021-11-05,2021-11-12,2021-11-19,2021-11-26,2021-12-03,2021-12-10,2021-12-17,2021-12-24,2021-12-31
720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,12330,12330,12330,12330,12330,12330,12330,12330,12330,10620,10620,10620,10620,10620,10620,10620,10620,69960,69960,69960,69960,69960,69960,69960,69960,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,192080,326030,272210,272210,272210,272210
5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,5440,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,10620,10620,10620,10620,10620,10620,10620,10620,10620,69960,69960,69960,69960,69960,69960,69960,69960,12630,12630,12630,12630,12630,12630,12630,12630,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,180640,3090,336260,336260,336260,336260
86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,86280,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,69960,69960,69960,69960,69960,69960,69960,69960,69960,12630,12630,12630,12630,12630,12630,12630,12630,17800,17800,17800,17800,17800,17800,17800,17800,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,32350,3230,19170,19170,19170,19170
267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,267250,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,12630,12630,12630,12630,12630,12630,12630,12630,12630,17800,17800,17800,17800,17800,17800,17800,17800,11210,11210,11210,11210,11210,11210,11210,11210,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,20560,13890,352820,352820,352820,352820
64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,64350,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,17800,17800,17800,17800,17800,17800,17800,17800,17800,11210,11210,11210,11210,11210,11210,11210,11210,4020,4020,4020,4020,4020,4020,4020,4020,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,16380,112610,375500,375500,375500,375500
79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,79430,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,11210,11210,11210,11210,11210,11210,11210,11210,11210,4020,4020,4020,4020,4020,4020,4020,4020,9540,9540,9540,9540,9540,9540,9540,9540,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,39490,375500,375500,375500,375500
12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,12330,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,4020,4020,4020,4020,4020,4020,4020,4020,4020,9540,9540,9540,9540,9540,9540,9540,9540,5380,5380,5380,5380,5380,5380,5380,5380,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,9410,272210,361610,361610,361610,361610
10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,10620,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,9540,9540,9540,9540,9540,9540,9540,9540,9540,5380,5380,5380,5380,5380,5380,5380,5380,1450,1450,1450,1450,1450,1450,1450,1450,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,7700,336260,302440,302440,302440,302440
69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,69960,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,5380,5380,5380,5380,5380,5380,5380,5380,5380,1450,1450,1450,1450,1450,1450,1450,1450,57050,57050,57050,57050,57050,57050,57050,57050,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,3670,19170,298050,298050,298050,298050
12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,12630,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,1450,1450,1450,1450,1450,1450,1450,1450,1450,57050,57050,57050,57050,57050,57050,57050,57050,8770,8770,8770,8770,8770,8770,8770,8770,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,326030,352820,298020,298020,298020,298020
17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,17800,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,57050,57050,57050,57050,57050,57050,57050,57050,57050,8770,8770,8770,8770,8770,8770,8770,8770,4800,4800,4800,4800,4800,4800,4800,4800,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,375500,6040,6040,6040,6040
11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,11210,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,8770,8770,8770,8770,8770,8770,8770,8770,8770,4800,4800,4800,4800,4800,4800,4800,4800,93370,93370,93370,93370,93370,93370,93370,93370,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,241560,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,3230,375500,1440,1440,1440,1440
4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,4800,4800,4800,4800,4800,4800,4800,4800,4800,93370,93370,93370,93370,93370,93370,93370,93370,69260,69260,69260,69260,69260,69260,69260,69260,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,71840,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,8350,383800,323410,323410,323410,323410
9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,9540,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,93370,93370,93370,93370,93370,93370,93370,93370,93370,69260,69260,69260,69260,69260,69260,69260,69260,68270,68270,68270,68270,68270,68270,68270,68270,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,42660,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,13890,361610,259960,259960,259960,259960
5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,5380,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,93370,69260,69260,69260,69260,69260,69260,69260,69260,69260,68270,68270,68270,68270,68270,68270,68270,68270,294870,294870,294870,294870,294870,294870,294870,294870,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,298040,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,112610,302440,402340,402340,402340,402340
1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,69260,68270,68270,68270,68270,68270,68270,68270,68270,68270,294870,294870,294870,294870,294870,294870,294870,294870,241560,241560,241560,241560,241560,241560,241560,241560,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,316140,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,298050,377300,377300,377300,377300
57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,57050,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,68270,294870,294870,294870,294870,294870,294870,294870,294870,294870,241560,241560,241560,241560,241560,241560,241560,241560,71840,71840,71840,71840,71840,71840,71840,71840,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,272210,298020,329180,329180,329180,329180
8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,294870,241560,241560,241560,241560,241560,241560,241560,241560,241560,71840,71840,71840,71840,71840,71840,71840,71840,42660,42660,42660,42660,42660,42660,42660,42660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,81660,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,336260,6040,178920,178920,178920,178920
